Variable_Level Variable_Size Variable_Capacity Contribution_0 Contribution_1 Mutability_0 Mutability_1 Mutability_2 Capacity_1 Capacity_2
1 100 18 0.809 0.158 48.560 0.000 0.000 18.000 50.000
1 100 18 0.798 0.171 45.170 0.000 0.000 18.000 50.000
1 100 18 0.781 0.191 55.950 0.000 0.000 18.000 50.000
1 100 18 0.808 0.164 48.340 0.000 0.000 18.000 50.000
1 100 18 0.808 0.160 46.460 0.000 0.000 18.000 50.000
1 100 18 0.815 0.158 46.710 0.000 0.000 18.000 50.000
1 100 18 0.809 0.159 45.330 0.000 0.000 18.000 50.000
1 100 18 0.779 0.194 53.400 0.000 0.000 18.000 50.000
1 100 18 0.819 0.148 33.880 0.000 0.000 18.000 50.000
1 100 18 0.798 0.167 46.650 0.000 0.000 18.000 50.000
1 100 18 0.782 0.188 51.890 0.000 0.000 18.000 50.000
1 100 18 0.786 0.184 50.970 0.000 0.000 18.000 50.000
1 100 18 0.808 0.162 46.930 0.000 0.000 18.000 50.000
1 100 18 0.797 0.171 47.370 0.000 0.000 18.000 50.000
1 100 18 0.802 0.166 48.180 0.000 0.000 18.000 50.000
1 100 18 0.820 0.154 47.390 0.000 0.000 18.000 50.000
1 100 18 0.814 0.156 41.530 0.000 0.000 18.000 50.000
1 100 18 0.772 0.198 57.870 0.000 0.000 18.000 50.000
1 100 18 0.807 0.161 44.100 0.000 0.000 18.000 50.000
1 100 18 0.805 0.166 47.560 0.000 0.000 18.000 50.000
1 100 18 0.788 0.169 44.440 0.000 0.000 18.000 50.000
1 100 18 0.816 0.152 43.060 0.000 0.000 18.000 50.000
1 100 18 0.819 0.152 44.090 0.000 0.000 18.000 50.000
1 100 18 0.788 0.179 51.370 0.000 0.000 18.000 50.000
1 100 18 0.761 0.207 56.250 0.000 0.000 18.000 50.000
1 100 18 0.772 0.201 55.990 0.000 0.000 18.000 50.000
1 100 18 0.802 0.162 46.860 0.000 0.000 18.000 50.000
1 100 18 0.803 0.165 45.980 0.000 0.000 18.000 50.000
1 100 18 0.778 0.191 54.680 0.000 0.000 18.000 50.000
1 100 18 0.804 0.160 47.090 0.000 0.000 18.000 50.000
1 100 18 0.792 0.176 49.730 0.000 0.000 18.000 50.000
1 100 18 0.788 0.183 54.130 0.000 0.000 18.000 50.000
1 100 18 0.803 0.165 48.240 0.000 0.000 18.000 50.000
1 100 18 0.774 0.195 57.810 0.000 0.000 18.000 50.000
1 100 18 0.807 0.160 42.550 0.000 0.000 18.000 50.000
1 100 18 0.826 0.139 39.520 0.000 0.000 18.000 50.000
1 100 18 0.799 0.168 48.120 0.000 0.000 18.000 50.000
1 100 18 0.817 0.154 47.260 0.000 0.000 18.000 50.000
1 100 18 0.797 0.181 53.940 0.000 0.000 18.000 50.000
1 100 18 0.800 0.170 52.720 0.000 0.000 18.000 50.000
1 100 18 0.783 0.189 59.040 0.000 0.000 18.000 50.000
1 100 18 0.768 0.199 52.130 0.000 0.000 18.000 50.000
1 100 18 0.798 0.173 46.080 0.000 0.000 18.000 50.000
1 100 18 0.792 0.178 50.850 0.000 0.000 18.000 50.000
1 100 18 0.791 0.179 52.980 0.000 0.000 18.000 50.000
1 100 18 0.778 0.192 55.210 0.000 0.000 18.000 50.000
1 100 18 0.801 0.164 43.750 0.000 0.000 18.000 50.000
1 100 18 0.813 0.161 47.830 0.000 0.000 18.000 50.000
1 100 18 0.835 0.129 36.370 0.000 0.000 18.000 50.000
1 100 18 0.788 0.182 53.650 0.000 0.000 18.000 50.000
1 100 20 0.850 0.124 36.180 0.000 0.000 20.000 50.000
1 100 20 0.812 0.153 48.050 0.000 0.000 20.000 50.000
1 100 20 0.810 0.153 38.680 0.000 0.000 20.000 50.000
1 100 20 0.848 0.118 33.410 0.000 0.000 20.000 50.000
1 100 20 0.840 0.131 40.160 0.000 0.000 20.000 50.000
1 100 20 0.854 0.114 32.480 0.000 0.000 20.000 50.000
1 100 20 0.837 0.129 35.080 0.000 0.000 20.000 50.000
1 100 20 0.865 0.109 30.190 0.000 0.000 20.000 50.000
1 100 20 0.817 0.155 45.530 0.000 0.000 20.000 50.000
1 100 20 0.866 0.104 31.400 0.000 0.000 20.000 50.000
1 100 20 0.789 0.181 50.780 0.000 0.000 20.000 50.000
1 100 20 0.827 0.142 42.830 0.000 0.000 20.000 50.000
1 100 20 0.805 0.160 42.500 0.000 0.000 20.000 50.000
1 100 20 0.816 0.153 46.390 0.000 0.000 20.000 50.000
1 100 20 0.814 0.160 44.810 0.000 0.000 20.000 50.000
1 100 20 0.839 0.131 40.660 0.000 0.000 20.000 50.000
1 100 20 0.832 0.136 39.350 0.000 0.000 20.000 50.000
1 100 20 0.819 0.152 45.280 0.000 0.000 20.000 50.000
1 100 20 0.813 0.154 43.410 0.000 0.000 20.000 50.000
1 100 20 0.825 0.150 46.470 0.000 0.000 20.000 50.000
1 100 20 0.797 0.167 50.390 0.000 0.000 20.000 50.000
1 100 20 0.832 0.137 35.640 0.000 0.000 20.000 50.000
1 100 20 0.832 0.143 45.860 0.000 0.000 20.000 50.000
1 100 20 0.835 0.133 35.750 0.000 0.000 20.000 50.000
1 100 20 0.812 0.152 40.480 0.000 0.000 20.000 50.000
1 100 20 0.817 0.149 43.370 0.000 0.000 20.000 50.000
1 100 20 0.852 0.113 31.920 0.000 0.000 20.000 50.000
1 100 20 0.828 0.139 41.600 0.000 0.000 20.000 50.000
1 100 20 0.837 0.136 37.630 0.000 0.000 20.000 50.000
1 100 20 0.832 0.145 42.780 0.000 0.000 20.000 50.000
1 100 20 0.836 0.132 34.870 0.000 0.000 20.000 50.000
1 100 20 0.810 0.158 49.220 0.000 0.000 20.000 50.000
1 100 20 0.817 0.147 42.150 0.000 0.000 20.000 50.000
1 100 20 0.826 0.146 46.080 0.000 0.000 20.000 50.000
1 100 20 0.817 0.158 54.340 0.000 0.000 20.000 50.000
1 100 20 0.821 0.151 45.900 0.000 0.000 20.000 50.000
1 100 20 0.806 0.155 42.010 0.000 0.000 20.000 50.000
1 100 20 0.843 0.131 39.700 0.000 0.000 20.000 50.000
1 100 20 0.814 0.154 45.650 0.000 0.000 20.000 50.000
1 100 20 0.831 0.138 41.430 0.000 0.000 20.000 50.000
1 100 20 0.836 0.133 37.880 0.000 0.000 20.000 50.000
1 100 20 0.816 0.147 40.440 0.000 0.000 20.000 50.000
1 100 20 0.824 0.148 39.960 0.000 0.000 20.000 50.000
1 100 20 0.848 0.124 37.980 0.000 0.000 20.000 50.000
1 100 20 0.830 0.138 38.830 0.000 0.000 20.000 50.000
1 100 20 0.855 0.116 34.690 0.000 0.000 20.000 50.000
1 100 20 0.805 0.161 45.540 0.000 0.000 20.000 50.000
1 100 20 0.833 0.138 39.280 0.000 0.000 20.000 50.000
1 100 20 0.832 0.133 38.460 0.000 0.000 20.000 50.000
1 100 20 0.822 0.146 42.590 0.000 0.000 20.000 50.000
1 100 20 0.853 0.119 38.980 0.000 0.000 20.000 50.000
1 100 20 0.841 0.127 36.950 0.000 0.000 20.000 50.000
1 100 20 0.841 0.132 38.990 0.000 0.000 20.000 50.000
1 100 20 0.850 0.120 34.360 0.000 0.000 20.000 50.000
1 100 20 0.802 0.165 48.390 0.000 0.000 20.000 50.000
1 100 20 0.803 0.172 51.160 0.000 0.000 20.000 50.000
1 100 20 0.811 0.162 46.300 0.000 0.000 20.000 50.000
1 100 20 0.839 0.134 39.320 0.000 0.000 20.000 50.000
1 100 20 0.788 0.177 50.490 0.000 0.000 20.000 50.000
1 100 20 0.825 0.145 40.870 0.000 0.000 20.000 50.000
1 100 20 0.825 0.144 41.420 0.000 0.000 20.000 50.000
1 100 20 0.848 0.122 37.130 0.000 0.000 20.000 50.000
1 100 20 0.833 0.137 43.120 0.000 0.000 20.000 50.000
1 100 20 0.843 0.123 33.940 0.000 0.000 20.000 50.000
1 100 20 0.836 0.134 38.330 0.000 0.000 20.000 50.000
1 100 20 0.795 0.166 43.290 0.000 0.000 20.000 50.000
1 100 20 0.825 0.142 40.280 0.000 0.000 20.000 50.000
1 100 20 0.826 0.149 44.910 0.000 0.000 20.000 50.000
1 100 20 0.809 0.164 50.490 0.000 0.000 20.000 50.000
1 100 20 0.823 0.143 42.010 0.000 0.000 20.000 50.000
1 100 20 0.839 0.130 40.160 0.000 0.000 20.000 50.000
1 100 20 0.848 0.116 35.740 0.000 0.000 20.000 50.000
1 100 20 0.836 0.138 41.560 0.000 0.000 20.000 50.000
1 100 20 0.849 0.126 37.700 0.000 0.000 20.000 50.000
1 100 20 0.841 0.123 33.920 0.000 0.000 20.000 50.000
1 100 20 0.806 0.167 49.960 0.000 0.000 20.000 50.000
1 100 20 0.856 0.113 33.170 0.000 0.000 20.000 50.000
1 100 20 0.817 0.152 45.160 0.000 0.000 20.000 50.000
1 100 20 0.822 0.145 39.970 0.000 0.000 20.000 50.000
1 100 20 0.836 0.136 43.810 0.000 0.000 20.000 50.000
1 100 20 0.836 0.138 40.580 0.000 0.000 20.000 50.000
1 100 20 0.823 0.148 41.350 0.000 0.000 20.000 50.000
1 100 20 0.815 0.153 45.510 0.000 0.000 20.000 50.000
1 100 20 0.833 0.136 39.810 0.000 0.000 20.000 50.000
1 100 20 0.833 0.138 40.830 0.000 0.000 20.000 50.000
1 100 20 0.823 0.144 40.140 0.000 0.000 20.000 50.000
1 100 20 0.830 0.141 39.250 0.000 0.000 20.000 50.000
1 100 20 0.806 0.167 47.160 0.000 0.000 20.000 50.000
1 100 20 0.814 0.161 50.920 0.000 0.000 20.000 50.000
1 100 20 0.835 0.138 42.630 0.000 0.000 20.000 50.000
1 100 20 0.829 0.134 34.830 0.000 0.000 20.000 50.000
1 100 20 0.838 0.136 44.760 0.000 0.000 20.000 50.000
1 100 20 0.815 0.147 38.750 0.000 0.000 20.000 50.000
1 100 20 0.843 0.128 38.510 0.000 0.000 20.000 50.000
1 100 20 0.796 0.179 53.430 0.000 0.000 20.000 50.000
1 100 20 0.811 0.163 46.810 0.000 0.000 20.000 50.000
1 100 20 0.823 0.146 42.640 0.000 0.000 20.000 50.000
1 100 20 0.816 0.153 42.240 0.000 0.000 20.000 50.000
1 100 20 0.813 0.155 45.260 0.000 0.000 20.000 50.000
1 100 20 0.823 0.145 40.930 0.000 0.000 20.000 50.000
1 100 22 0.819 0.147 43.100 0.000 0.000 22.000 50.000
1 100 22 0.840 0.132 40.100 0.000 0.000 22.000 50.000
1 100 22 0.834 0.131 36.170 0.000 0.000 22.000 50.000
1 100 22 0.818 0.151 43.050 0.000 0.000 22.000 50.000
1 100 22 0.823 0.148 44.480 0.000 0.000 22.000 50.000
1 100 22 0.868 0.104 30.940 0.000 0.000 22.000 50.000
1 100 22 0.844 0.131 35.460 0.000 0.000 22.000 50.000
1 100 22 0.824 0.140 39.360 0.000 0.000 22.000 50.000
1 100 22 0.862 0.107 32.090 0.000 0.000 22.000 50.000
1 100 22 0.846 0.118 32.630 0.000 0.000 22.000 50.000
1 100 22 0.856 0.116 35.970 0.000 0.000 22.000 50.000
1 100 22 0.844 0.121 32.020 0.000 0.000 22.000 50.000
1 100 22 0.865 0.109 29.520 0.000 0.000 22.000 50.000
1 100 22 0.830 0.142 43.070 0.000 0.000 22.000 50.000
1 100 22 0.809 0.163 47.870 0.000 0.000 22.000 50.000
1 100 22 0.864 0.108 31.610 0.000 0.000 22.000 50.000
1 100 22 0.822 0.146 44.130 0.000 0.000 22.000 50.000
1 100 22 0.825 0.143 42.940 0.000 0.000 22.000 50.000
1 100 22 0.844 0.127 36.740 0.000 0.000 22.000 50.000
1 100 22 0.870 0.100 29.840 0.000 0.000 22.000 50.000
1 100 22 0.836 0.127 31.510 0.000 0.000 22.000 50.000
1 100 22 0.820 0.146 43.820 0.000 0.000 22.000 50.000
1 100 22 0.858 0.114 34.650 0.000 0.000 22.000 50.000
1 100 22 0.828 0.145 45.930 0.000 0.000 22.000 50.000
1 100 22 0.851 0.124 38.060 0.000 0.000 22.000 50.000
1 100 22 0.836 0.129 37.430 0.000 0.000 22.000 50.000
1 100 22 0.797 0.175 50.470 0.000 0.000 22.000 50.000
1 100 22 0.860 0.108 28.970 0.000 0.000 22.000 50.000
1 100 22 0.857 0.109 31.520 0.000 0.000 22.000 50.000
1 100 22 0.828 0.144 43.210 0.000 0.000 22.000 50.000
1 100 22 0.859 0.106 29.080 0.000 0.000 22.000 50.000
1 100 22 0.825 0.135 35.810 0.000 0.000 22.000 50.000
1 100 22 0.824 0.146 41.490 0.000 0.000 22.000 50.000
1 100 22 0.824 0.146 43.860 0.000 0.000 22.000 50.000
1 100 22 0.870 0.098 26.600 0.000 0.000 22.000 50.000
1 100 22 0.829 0.142 41.330 0.000 0.000 22.000 50.000
1 100 22 0.852 0.119 36.270 0.000 0.000 22.000 50.000
1 100 22 0.850 0.116 30.830 0.000 0.000 22.000 50.000
1 100 22 0.818 0.151 44.590 0.000 0.000 22.000 50.000
1 100 22 0.816 0.155 45.120 0.000 0.000 22.000 50.000
1 100 22 0.832 0.138 41.520 0.000 0.000 22.000 50.000
1 100 22 0.830 0.138 34.530 0.000 0.000 22.000 50.000
1 100 22 0.855 0.118 34.370 0.000 0.000 22.000 50.000
1 100 22 0.842 0.128 38.720 0.000 0.000 22.000 50.000
1 100 22 0.838 0.123 34.500 0.000 0.000 22.000 50.000
1 100 22 0.825 0.145 46.810 0.000 0.000 22.000 50.000
1 100 22 0.861 0.107 30.700 0.000 0.000 22.000 50.000
1 100 22 0.867 0.104 30.860 0.000 0.000 22.000 50.000
1 100 22 0.826 0.139 38.690 0.000 0.000 22.000 50.000
1 100 22 0.848 0.121 34.570 0.000 0.000 22.000 50.000
1 100 22 0.813 0.155 45.820 0.000 0.000 22.000 50.000
1 100 22 0.831 0.143 45.150 0.000 0.000 22.000 50.000
1 100 22 0.860 0.105 28.840 0.000 0.000 22.000 50.000
1 100 22 0.854 0.115 33.430 0.000 0.000 22.000 50.000
1 100 22 0.851 0.118 33.510 0.000 0.000 22.000 50.000
1 100 22 0.843 0.131 39.450 0.000 0.000 22.000 50.000
1 100 22 0.825 0.148 47.600 0.000 0.000 22.000 50.000
1 100 22 0.848 0.125 35.410 0.000 0.000 22.000 50.000
1 100 22 0.868 0.102 28.270 0.000 0.000 22.000 50.000
1 100 22 0.851 0.122 36.010 0.000 0.000 22.000 50.000
1 100 22 0.832 0.138 43.000 0.000 0.000 22.000 50.000
1 100 22 0.813 0.160 48.870 0.000 0.000 22.000 50.000
1 100 22 0.839 0.132 39.310 0.000 0.000 22.000 50.000
1 100 22 0.847 0.124 34.720 0.000 0.000 22.000 50.000
1 100 22 0.824 0.136 38.910 0.000 0.000 22.000 50.000
1 100 22 0.843 0.130 38.870 0.000 0.000 22.000 50.000
1 100 22 0.823 0.142 42.560 0.000 0.000 22.000 50.000
1 100 22 0.838 0.131 38.470 0.000 0.000 22.000 50.000
1 100 22 0.862 0.113 33.000 0.000 0.000 22.000 50.000
1 100 22 0.844 0.124 39.070 0.000 0.000 22.000 50.000
1 100 22 0.852 0.115 33.040 0.000 0.000 22.000 50.000
1 100 22 0.826 0.139 39.400 0.000 0.000 22.000 50.000
1 100 22 0.837 0.128 35.980 0.000 0.000 22.000 50.000
1 100 22 0.816 0.151 44.400 0.000 0.000 22.000 50.000
1 100 22 0.894 0.084 25.140 0.000 0.000 22.000 50.000
1 100 22 0.858 0.114 35.350 0.000 0.000 22.000 50.000
1 100 22 0.875 0.099 25.950 0.000 0.000 22.000 50.000
1 100 22 0.827 0.140 42.600 0.000 0.000 22.000 50.000
1 100 22 0.861 0.107 32.350 0.000 0.000 22.000 50.000
1 100 22 0.838 0.129 38.850 0.000 0.000 22.000 50.000
1 100 22 0.842 0.127 41.940 0.000 0.000 22.000 50.000
1 100 22 0.854 0.117 34.850 0.000 0.000 22.000 50.000
1 100 22 0.835 0.130 41.860 0.000 0.000 22.000 50.000
1 100 22 0.865 0.109 31.640 0.000 0.000 22.000 50.000
1 100 22 0.827 0.138 38.500 0.000 0.000 22.000 50.000
1 100 22 0.860 0.110 31.950 0.000 0.000 22.000 50.000
1 100 22 0.827 0.142 40.050 0.000 0.000 22.000 50.000
1 100 22 0.816 0.153 43.840 0.000 0.000 22.000 50.000
1 100 22 0.809 0.163 52.270 0.000 0.000 22.000 50.000
1 100 22 0.851 0.123 39.820 0.000 0.000 22.000 50.000
1 100 22 0.829 0.139 41.000 0.000 0.000 22.000 50.000
1 100 22 0.835 0.137 39.590 0.000 0.000 22.000 50.000
1 100 22 0.831 0.135 40.390 0.000 0.000 22.000 50.000
1 100 22 0.844 0.123 31.990 0.000 0.000 22.000 50.000
1 100 22 0.837 0.134 39.970 0.000 0.000 22.000 50.000
1 100 22 0.862 0.116 34.610 0.000 0.000 22.000 50.000
1 100 22 0.853 0.116 33.820 0.000 0.000 22.000 50.000
1 100 22 0.842 0.125 37.850 0.000 0.000 22.000 50.000
1 100 22 0.853 0.122 35.680 0.000 0.000 22.000 50.000
1 100 22 0.851 0.117 35.240 0.000 0.000 22.000 50.000
1 100 24 0.837 0.131 39.530 0.000 0.000 24.000 50.000
1 100 24 0.859 0.109 30.300 0.000 0.000 24.000 50.000
1 100 24 0.870 0.104 28.500 0.000 0.000 24.000 50.000
1 100 24 0.842 0.131 38.290 0.000 0.000 24.000 50.000
1 100 24 0.863 0.107 27.100 0.000 0.000 24.000 50.000
1 100 24 0.861 0.108 29.420 0.000 0.000 24.000 50.000
1 100 24 0.847 0.124 33.590 0.000 0.000 24.000 50.000
1 100 24 0.862 0.106 27.260 0.000 0.000 24.000 50.000
1 100 24 0.846 0.123 35.470 0.000 0.000 24.000 50.000
1 100 24 0.821 0.146 41.900 0.000 0.000 24.000 50.000
1 100 24 0.867 0.107 33.460 0.000 0.000 24.000 50.000
1 100 24 0.818 0.151 44.140 0.000 0.000 24.000 50.000
1 100 24 0.848 0.121 35.630 0.000 0.000 24.000 50.000
1 100 24 0.847 0.120 38.050 0.000 0.000 24.000 50.000
1 100 24 0.815 0.149 39.810 0.000 0.000 24.000 50.000
1 100 24 0.857 0.112 29.690 0.000 0.000 24.000 50.000
1 100 24 0.849 0.126 36.270 0.000 0.000 24.000 50.000
1 100 24 0.881 0.090 26.700 0.000 0.000 24.000 50.000
1 100 24 0.867 0.104 31.570 0.000 0.000 24.000 50.000
1 100 24 0.848 0.120 37.370 0.000 0.000 24.000 50.000
1 100 24 0.868 0.101 28.240 0.000 0.000 24.000 50.000
1 100 24 0.861 0.107 29.910 0.000 0.000 24.000 50.000
1 100 24 0.835 0.136 42.820 0.000 0.000 24.000 50.000
1 100 24 0.849 0.124 37.390 0.000 0.000 24.000 50.000
1 100 24 0.848 0.125 38.750 0.000 0.000 24.000 50.000
1 100 24 0.846 0.123 35.890 0.000 0.000 24.000 50.000
1 100 24 0.828 0.143 39.510 0.000 0.000 24.000 50.000
1 100 24 0.842 0.132 42.200 0.000 0.000 24.000 50.000
1 100 24 0.854 0.111 30.590 0.000 0.000 24.000 50.000
1 100 24 0.842 0.129 37.760 0.000 0.000 24.000 50.000
1 100 24 0.858 0.113 35.460 0.000 0.000 24.000 50.000
1 100 24 0.869 0.107 35.090 0.000 0.000 24.000 50.000
1 100 24 0.882 0.092 30.290 0.000 0.000 24.000 50.000
1 100 24 0.861 0.113 34.580 0.000 0.000 24.000 50.000
1 100 24 0.820 0.149 42.630 0.000 0.000 24.000 50.000
1 100 24 0.854 0.115 34.240 0.000 0.000 24.000 50.000
1 100 24 0.858 0.113 32.800 0.000 0.000 24.000 50.000
1 100 24 0.867 0.102 30.950 0.000 0.000 24.000 50.000
1 100 24 0.833 0.135 38.760 0.000 0.000 24.000 50.000
1 100 24 0.836 0.138 38.920 0.000 0.000 24.000 50.000
1 100 24 0.837 0.131 36.890 0.000 0.000 24.000 50.000
1 100 24 0.892 0.083 24.640 0.000 0.000 24.000 50.000
1 100 24 0.853 0.120 36.600 0.000 0.000 24.000 50.000
1 100 24 0.850 0.117 31.850 0.000 0.000 24.000 50.000
1 100 24 0.894 0.086 29.640 0.000 0.000 24.000 50.000
1 100 24 0.872 0.104 30.610 0.000 0.000 24.000 50.000
1 100 24 0.852 0.122 35.090 0.000 0.000 24.000 50.000
1 100 24 0.882 0.089 25.650 0.000 0.000 24.000 50.000
1 100 24 0.851 0.117 32.010 0.000 0.000 24.000 50.000
1 100 24 0.885 0.087 26.010 0.000 0.000 24.000 50.000
1 100 24 0.844 0.131 46.140 0.000 0.000 24.000 50.000
1 100 24 0.852 0.121 37.630 0.000 0.000 24.000 50.000
1 100 24 0.842 0.135 41.340 0.000 0.000 24.000 50.000
1 100 24 0.839 0.128 37.740 0.000 0.000 24.000 50.000
1 100 24 0.860 0.113 36.150 0.000 0.000 24.000 50.000
1 100 24 0.892 0.082 24.310 0.000 0.000 24.000 50.000
1 100 24 0.850 0.121 35.350 0.000 0.000 24.000 50.000
1 100 24 0.827 0.139 40.880 0.000 0.000 24.000 50.000
1 100 24 0.840 0.130 38.840 0.000 0.000 24.000 50.000
1 100 24 0.863 0.107 30.540 0.000 0.000 24.000 50.000
1 100 24 0.830 0.144 42.680 0.000 0.000 24.000 50.000
1 100 24 0.863 0.103 30.270 0.000 0.000 24.000 50.000
1 100 24 0.894 0.086 25.110 0.000 0.000 24.000 50.000
1 100 24 0.869 0.104 29.820 0.000 0.000 24.000 50.000
1 100 24 0.848 0.122 34.800 0.000 0.000 24.000 50.000
1 100 24 0.860 0.114 33.220 0.000 0.000 24.000 50.000
1 100 24 0.872 0.104 31.760 0.000 0.000 24.000 50.000
1 100 24 0.851 0.119 34.770 0.000 0.000 24.000 50.000
1 100 24 0.856 0.110 33.340 0.000 0.000 24.000 50.000
1 100 24 0.888 0.089 22.040 0.000 0.000 24.000 50.000
1 100 24 0.861 0.107 31.160 0.000 0.000 24.000 50.000
1 100 24 0.854 0.116 36.210 0.000 0.000 24.000 50.000
1 100 24 0.833 0.134 39.570 0.000 0.000 24.000 50.000
1 100 24 0.829 0.142 43.740 0.000 0.000 24.000 50.000
1 100 24 0.876 0.098 27.320 0.000 0.000 24.000 50.000
1 100 24 0.823 0.151 43.870 0.000 0.000 24.000 50.000
1 100 24 0.872 0.101 27.760 0.000 0.000 24.000 50.000
1 100 24 0.872 0.099 30.820 0.000 0.000 24.000 50.000
1 100 24 0.869 0.107 33.020 0.000 0.000 24.000 50.000
1 100 24 0.836 0.127 33.720 0.000 0.000 24.000 50.000
1 100 24 0.870 0.105 32.930 0.000 0.000 24.000 50.000
1 100 24 0.884 0.088 22.740 0.000 0.000 24.000 50.000
1 100 24 0.843 0.127 36.480 0.000 0.000 24.000 50.000
1 100 24 0.873 0.100 28.350 0.000 0.000 24.000 50.000
1 100 24 0.859 0.113 34.410 0.000 0.000 24.000 50.000
1 100 24 0.844 0.124 34.390 0.000 0.000 24.000 50.000
1 100 24 0.860 0.112 30.930 0.000 0.000 24.000 50.000
1 100 24 0.886 0.091 30.310 0.000 0.000 24.000 50.000
1 100 24 0.871 0.100 31.010 0.000 0.000 24.000 50.000
1 100 24 0.871 0.103 31.990 0.000 0.000 24.000 50.000
1 100 24 0.831 0.138 40.790 0.000 0.000 24.000 50.000
1 100 24 0.888 0.088 24.310 0.000 0.000 24.000 50.000
1 100 24 0.875 0.100 30.120 0.000 0.000 24.000 50.000
1 100 24 0.885 0.087 25.920 0.000 0.000 24.000 50.000
1 100 24 0.887 0.084 22.800 0.000 0.000 24.000 50.000
1 100 24 0.877 0.097 29.940 0.000 0.000 24.000 50.000
1 100 24 0.886 0.091 28.080 0.000 0.000 24.000 50.000
1 100 24 0.847 0.116 34.350 0.000 0.000 24.000 50.000
1 100 24 0.858 0.112 31.720 0.000 0.000 24.000 50.000
1 100 24 0.837 0.127 37.650 0.000 0.000 24.000 50.000
1 100 26 0.877 0.098 29.100 0.000 0.000 26.000 50.000
1 100 26 0.866 0.100 27.290 0.000 0.000 26.000 50.000
1 100 26 0.877 0.099 25.670 0.000 0.000 26.000 50.000
1 100 26 0.879 0.091 24.930 0.000 0.000 26.000 50.000
1 100 26 0.858 0.117 35.540 0.000 0.000 26.000 50.000
1 100 26 0.884 0.090 26.360 0.000 0.000 26.000 50.000
1 100 26 0.877 0.097 28.070 0.000 0.000 26.000 50.000
1 100 26 0.889 0.082 21.530 0.000 0.000 26.000 50.000
1 100 26 0.863 0.106 29.210 0.000 0.000 26.000 50.000
1 100 26 0.869 0.108 35.660 0.000 0.000 26.000 50.000
1 100 26 0.867 0.105 31.970 0.000 0.000 26.000 50.000
1 100 26 0.862 0.105 33.050 0.000 0.000 26.000 50.000
1 100 26 0.859 0.101 26.340 0.000 0.000 26.000 50.000
1 100 26 0.875 0.101 31.630 0.000 0.000 26.000 50.000
1 100 26 0.880 0.098 26.620 0.000 0.000 26.000 50.000
1 100 26 0.873 0.103 29.550 0.000 0.000 26.000 50.000
1 100 26 0.888 0.084 24.600 0.000 0.000 26.000 50.000
1 100 26 0.854 0.118 34.860 0.000 0.000 26.000 50.000
1 100 26 0.880 0.095 29.110 0.000 0.000 26.000 50.000
1 100 26 0.857 0.111 32.190 0.000 0.000 26.000 50.000
1 100 26 0.898 0.076 21.180 0.000 0.000 26.000 50.000
1 100 26 0.851 0.120 37.700 0.000 0.000 26.000 50.000
1 100 26 0.863 0.114 36.530 0.000 0.000 26.000 50.000
1 100 26 0.883 0.091 28.720 0.000 0.000 26.000 50.000
1 100 26 0.864 0.106 30.440 0.000 0.000 26.000 50.000
1 100 26 0.867 0.109 35.320 0.000 0.000 26.000 50.000
1 100 26 0.861 0.103 32.250 0.000 0.000 26.000 50.000
1 100 26 0.872 0.103 28.980 0.000 0.000 26.000 50.000
1 100 26 0.864 0.114 36.540 0.000 0.000 26.000 50.000
1 100 26 0.869 0.100 29.200 0.000 0.000 26.000 50.000
1 100 26 0.850 0.121 37.830 0.000 0.000 26.000 50.000
1 100 26 0.868 0.107 31.840 0.000 0.000 26.000 50.000
1 100 26 0.874 0.097 28.990 0.000 0.000 26.000 50.000
1 100 26 0.855 0.114 30.250 0.000 0.000 26.000 50.000
1 100 26 0.883 0.091 26.700 0.000 0.000 26.000 50.000
1 100 26 0.857 0.115 36.120 0.000 0.000 26.000 50.000
1 100 26 0.856 0.119 34.280 0.000 0.000 26.000 50.000
1 100 26 0.888 0.081 22.840 0.000 0.000 26.000 50.000
1 100 26 0.890 0.076 25.150 0.000 0.000 26.000 50.000
1 100 26 0.882 0.087 23.800 0.000 0.000 26.000 50.000
1 100 26 0.858 0.111 31.630 0.000 0.000 26.000 50.000
1 100 26 0.883 0.087 21.980 0.000 0.000 26.000 50.000
1 100 26 0.911 0.065 20.610 0.000 0.000 26.000 50.000
1 100 26 0.845 0.127 38.650 0.000 0.000 26.000 50.000
1 100 26 0.892 0.078 20.070 0.000 0.000 26.000 50.000
1 100 26 0.857 0.110 31.520 0.000 0.000 26.000 50.000
1 100 26 0.872 0.102 30.770 0.000 0.000 26.000 50.000
1 100 26 0.875 0.097 26.870 0.000 0.000 26.000 50.000
1 100 26 0.886 0.089 25.960 0.000 0.000 26.000 50.000
1 100 26 0.834 0.138 37.480 0.000 0.000 26.000 50.000
1 100 26 0.871 0.101 30.910 0.000 0.000 26.000 50.000
1 100 26 0.881 0.096 26.790 0.000 0.000 26.000 50.000
1 100 26 0.874 0.100 30.910 0.000 0.000 26.000 50.000
1 100 26 0.838 0.130 38.920 0.000 0.000 26.000 50.000
1 100 26 0.880 0.091 28.720 0.000 0.000 26.000 50.000
1 100 26 0.856 0.115 33.400 0.000 0.000 26.000 50.000
1 100 26 0.905 0.071 19.520 0.000 0.000 26.000 50.000
1 100 26 0.844 0.133 38.390 0.000 0.000 26.000 50.000
1 100 26 0.858 0.114 31.490 0.000 0.000 26.000 50.000
