Variable_Level Variable_Size Variable_Capacity Contribution_0 Contribution_1 Mutability_0 Mutability_1 Mutability_2 Capacity_1 Capacity_2
2 8 4 0.860 0.107 31.530 0.000 0.000 10.000 4.000
2 8 4 0.863 0.110 33.690 0.000 0.000 10.000 4.000
2 8 4 0.911 0.061 12.010 0.000 0.000 10.000 4.000
2 8 4 0.841 0.106 28.490 0.000 0.000 10.000 4.000
2 8 4 0.893 0.094 31.120 0.000 0.000 10.000 4.000
2 8 4 0.884 0.088 23.790 0.000 0.000 10.000 4.000
2 8 4 0.810 0.136 33.540 0.000 0.000 10.000 4.000
2 8 4 0.886 0.084 24.850 0.000 0.000 10.000 4.000
2 8 4 0.921 0.066 21.630 0.000 0.000 10.000 4.000
2 8 4 0.833 0.118 27.520 0.000 0.000 10.000 4.000
2 8 4 0.954 0.032 10.700 0.000 0.000 10.000 4.000
2 8 4 0.896 0.069 19.210 0.000 0.000 10.000 4.000
2 8 4 0.927 0.057 20.920 0.000 0.000 10.000 4.000
2 8 4 0.898 0.086 23.490 0.000 0.000 10.000 4.000
2 8 4 0.846 0.099 23.290 0.000 0.000 10.000 4.000
2 8 4 0.837 0.106 26.210 0.000 0.000 10.000 4.000
2 8 4 0.904 0.077 21.940 0.000 0.000 10.000 4.000
2 8 4 0.880 0.103 28.250 0.000 0.000 10.000 4.000
2 8 4 0.927 0.063 17.650 0.000 0.000 10.000 4.000
2 8 4 0.935 0.053 16.400 0.000 0.000 10.000 4.000
2 8 4 0.847 0.126 31.250 0.000 0.000 10.000 4.000
2 8 4 0.875 0.094 27.550 0.000 0.000 10.000 4.000
2 8 4 0.880 0.084 18.770 0.000 0.000 10.000 4.000
2 8 4 0.839 0.117 31.270 0.000 0.000 10.000 4.000
2 8 4 0.953 0.040 13.800 0.000 0.000 10.000 4.000
2 8 4 0.822 0.116 28.750 0.000 0.000 10.000 4.000
2 8 4 0.843 0.126 32.830 0.000 0.000 10.000 4.000
2 8 4 0.881 0.087 23.680 0.000 0.000 10.000 4.000
2 8 4 0.898 0.085 23.380 0.000 0.000 10.000 4.000
2 8 4 0.910 0.063 14.510 0.000 0.000 10.000 4.000
2 8 4 0.857 0.099 22.780 0.000 0.000 10.000 4.000
2 8 4 0.914 0.073 24.360 0.000 0.000 10.000 4.000
2 8 4 0.863 0.104 28.810 0.000 0.000 10.000 4.000
2 8 4 0.867 0.093 24.770 0.000 0.000 10.000 4.000
2 8 4 0.881 0.102 33.010 0.000 0.000 10.000 4.000
2 8 4 0.831 0.150 42.700 0.000 0.000 10.000 4.000
2 8 4 0.943 0.039 10.110 0.000 0.000 10.000 4.000
2 8 4 0.872 0.103 27.900 0.000 0.000 10.000 4.000
2 8 4 0.906 0.092 36.170 0.000 0.000 10.000 4.000
2 8 4 0.911 0.083 25.130 0.000 0.000 10.000 4.000
2 8 4 0.959 0.025 11.010 0.000 0.000 10.000 4.000
2 8 4 0.832 0.120 27.290 0.000 0.000 10.000 4.000
2 8 4 0.889 0.094 24.010 0.000 0.000 10.000 4.000
2 8 4 0.950 0.041 13.800 0.000 0.000 10.000 4.000
2 8 4 0.939 0.037 17.040 0.000 0.000 10.000 4.000
2 8 4 0.789 0.164 46.270 0.000 0.000 10.000 4.000
2 8 4 0.812 0.152 43.240 0.000 0.000 10.000 4.000
2 8 4 0.848 0.107 27.570 0.000 0.000 10.000 4.000
2 8 4 0.934 0.049 13.000 0.000 0.000 10.000 4.000
2 8 4 0.871 0.097 22.250 0.000 0.000 10.000 4.000
2 8 4 0.918 0.065 21.280 0.000 0.000 10.000 4.000
2 8 4 0.910 0.080 24.830 0.000 0.000 10.000 4.000
2 8 4 0.858 0.098 21.050 0.000 0.000 10.000 4.000
2 8 4 0.807 0.123 27.110 0.000 0.000 10.000 4.000
2 8 4 0.850 0.088 20.270 0.000 0.000 10.000 4.000
2 8 4 0.937 0.055 18.510 0.000 0.000 10.000 4.000
2 8 4 0.911 0.062 12.510 0.000 0.000 10.000 4.000
2 8 4 0.887 0.083 22.730 0.000 0.000 10.000 4.000
2 8 4 0.881 0.092 23.620 0.000 0.000 10.000 4.000
2 8 4 0.902 0.067 15.850 0.000 0.000 10.000 4.000
2 8 4 0.926 0.046 14.140 0.000 0.000 10.000 4.000
2 8 4 0.894 0.078 20.230 0.000 0.000 10.000 4.000
2 8 4 0.919 0.058 16.540 0.000 0.000 10.000 4.000
2 8 4 0.849 0.115 27.830 0.000 0.000 10.000 4.000
2 8 4 0.906 0.081 29.310 0.000 0.000 10.000 4.000
2 8 4 0.885 0.073 19.180 0.000 0.000 10.000 4.000
2 8 4 0.910 0.072 20.780 0.000 0.000 10.000 4.000
2 8 4 0.920 0.050 11.770 0.000 0.000 10.000 4.000
2 8 4 0.884 0.089 27.390 0.000 0.000 10.000 4.000
2 8 4 0.856 0.111 29.080 0.000 0.000 10.000 4.000
2 8 4 0.872 0.111 30.060 0.000 0.000 10.000 4.000
2 10 5 0.850 0.114 25.480 0.000 0.000 10.000 5.000
2 10 5 0.938 0.042 11.920 0.000 0.000 10.000 5.000
2 10 5 0.845 0.119 29.990 0.000 0.000 10.000 5.000
2 10 5 0.903 0.069 16.270 0.000 0.000 10.000 5.000
2 10 5 0.906 0.078 21.360 0.000 0.000 10.000 5.000
2 10 5 0.818 0.121 29.980 0.000 0.000 10.000 5.000
2 10 5 0.846 0.124 31.700 0.000 0.000 10.000 5.000
