Variable_Level Variable_Size Variable_Capacity Contribution_0 Contribution_1 Mutability_0 Mutability_1 Mutability_2 Capacity_1 Capacity_2
1 12 5 0.990 0.010 92.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.750 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 93.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 92.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.583 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.583 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.083 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.000 0.000 0.000 5.000 50.000
1 12 5 0.991 0.009 95.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.083 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.583 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 99.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.083 0.000 0.000 5.000 50.000
1 12 5 0.989 0.011 98.750 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 92.583 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.750 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.083 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 92.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 94.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 93.750 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 93.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 92.750 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.083 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 94.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 99.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.000 0.000 0.000 5.000 50.000
1 12 5 0.989 0.011 99.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 93.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 94.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 94.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 93.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 99.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 8.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 99.250 0.000 0.000 5.000 50.000
1 12 5 0.822 0.169 55.917 0.000 0.000 5.000 50.000
1 12 5 0.989 0.011 96.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 99.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 95.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.333 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 93.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.000 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.667 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.500 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.583 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 94.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 12 5 0.989 0.011 98.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 94.417 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.167 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.833 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 96.917 0.000 0.000 5.000 50.000
1 12 5 0.990 0.010 97.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.643 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.357 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.929 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.143 0.000 0.000 5.000 50.000
1 14 5 0.794 0.193 60.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.571 0.000 0.000 5.000 50.000
1 14 5 0.991 0.009 96.071 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.357 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.357 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.929 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.214 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 93.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.786 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 95.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.286 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.214 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 92.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 99.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.929 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.286 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.786 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.286 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.143 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.143 0.000 0.000 5.000 50.000
1 14 5 0.759 0.210 54.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.286 0.000 0.000 5.000 50.000
1 14 5 0.991 0.009 97.929 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 99.286 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.143 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 93.500 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 95.643 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.571 0.000 0.000 5.000 50.000
1 14 5 0.991 0.009 95.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.000 0.000 0.000 5.000 50.000
1 14 5 0.797 0.181 61.857 0.000 0.000 5.000 50.000
1 14 5 0.778 0.188 56.214 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.286 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.357 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.357 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.214 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 93.857 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.643 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.929 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.071 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.714 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.429 0.000 0.000 5.000 50.000
1 14 5 0.803 0.174 56.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 99.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.786 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 95.643 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.571 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 99.000 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.929 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.214 0.000 0.000 5.000 50.000
1 14 5 0.804 0.174 55.643 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 94.643 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.286 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 96.071 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.429 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 97.071 0.000 0.000 5.000 50.000
1 14 5 0.990 0.010 98.071 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 95.750 0.000 0.000 5.000 50.000
1 16 5 0.780 0.191 50.688 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 95.625 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.813 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.125 0.000 0.000 5.000 50.000
1 16 5 0.775 0.205 59.750 0.000 0.000 5.000 50.000
1 16 5 0.753 0.214 56.563 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 99.188 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 99.125 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.188 0.000 0.000 5.000 50.000
1 16 5 0.768 0.206 59.625 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.875 0.000 0.000 5.000 50.000
1 16 5 0.766 0.208 57.125 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 99.375 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.313 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.938 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.875 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.750 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.063 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 93.500 0.000 0.000 5.000 50.000
1 16 5 0.781 0.192 56.750 0.000 0.000 5.000 50.000
1 16 5 0.802 0.184 60.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.625 0.000 0.000 5.000 50.000
1 16 5 0.989 0.011 97.875 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.188 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.438 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.375 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.125 0.000 0.000 5.000 50.000
1 16 5 0.787 0.194 62.438 0.000 0.000 5.000 50.000
1 16 5 0.766 0.200 50.875 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.875 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.938 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 93.563 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.250 0.000 0.000 5.000 50.000
1 16 5 0.788 0.188 52.250 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.188 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.750 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.438 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.625 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.063 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.563 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 99.250 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.063 0.000 0.000 5.000 50.000
1 16 5 0.772 0.215 65.313 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.375 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 95.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.563 0.000 0.000 5.000 50.000
1 16 5 0.749 0.217 60.313 0.000 0.000 5.000 50.000
1 16 5 0.991 0.009 97.875 0.000 0.000 5.000 50.000
1 16 5 0.784 0.197 60.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.875 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.063 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.063 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 95.375 0.000 0.000 5.000 50.000
1 16 5 0.763 0.204 59.188 0.000 0.000 5.000 50.000
1 16 5 0.783 0.190 55.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.750 0.000 0.000 5.000 50.000
1 16 5 0.796 0.185 65.313 0.000 0.000 5.000 50.000
1 16 5 0.783 0.199 61.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 95.188 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.500 0.000 0.000 5.000 50.000
1 16 5 0.763 0.208 60.813 0.000 0.000 5.000 50.000
1 16 5 0.991 0.009 97.750 0.000 0.000 5.000 50.000
1 16 5 0.753 0.216 58.250 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.938 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.063 0.000 0.000 5.000 50.000
1 16 5 0.788 0.181 61.313 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.313 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.813 0.000 0.000 5.000 50.000
1 16 5 0.764 0.219 69.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.938 0.000 0.000 5.000 50.000
1 16 5 0.765 0.209 59.313 0.000 0.000 5.000 50.000
1 16 5 0.779 0.191 54.375 0.000 0.000 5.000 50.000
1 16 5 0.782 0.194 56.375 0.000 0.000 5.000 50.000
1 16 5 0.769 0.197 52.750 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.438 0.000 0.000 5.000 50.000
1 16 5 0.748 0.225 58.750 0.000 0.000 5.000 50.000
1 16 5 0.757 0.221 63.500 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 95.125 0.000 0.000 5.000 50.000
1 16 5 0.773 0.198 54.125 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.625 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.438 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.250 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.750 0.000 0.000 5.000 50.000
1 16 5 0.786 0.194 57.813 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.188 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.750 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.250 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.188 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 97.750 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.875 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 98.000 0.000 0.000 5.000 50.000
1 16 5 0.990 0.010 96.250 0.000 0.000 5.000 50.000
1 18 5 0.753 0.215 59.389 0.000 0.000 5.000 50.000
1 18 5 0.752 0.216 57.889 0.000 0.000 5.000 50.000
1 18 5 0.730 0.231 54.889 0.000 0.000 5.000 50.000
1 18 5 0.763 0.209 55.722 0.000 0.000 5.000 50.000
1 18 5 0.747 0.216 62.389 0.000 0.000 5.000 50.000
1 18 5 0.757 0.215 60.000 0.000 0.000 5.000 50.000
1 18 5 0.742 0.226 60.833 0.000 0.000 5.000 50.000
